"tile","time","probL"
418,0,3.70004500373603e-22
419,0,4.33103251480564e-20
420,0,4.2858166918351e-19
421,0,6.74501087947507e-18
422,0,6.94790069065072e-17
423,0,1.69552788516845e-16
458,0,6.70142917878609e-14
459,0,1.97989148082801e-12
460,0,2.04612933833959e-11
461,0,2.1634162273976e-10
462,0,1.83141383804364e-09
463,0,2.68168412867171e-11
464,0,2.45018494562113e-15
497,0,8.74303593028535e-13
498,0,5.99947417790358e-09
499,0,1.67551316985847e-06
500,0,2.73889159634549e-05
501,0,0.000211408063349917
502,0,9.34970955567487e-06
503,0,4.00369992419842e-08
504,0,4.07749580086374e-11
505,0,4.37791407315461e-17
537,0,2.53795288205693e-09
538,0,5.40489610836697e-06
539,0,0.00352495566049444
540,0,0.0702213416728552
541,0,0.0364581476520131
542,0,0.00172463832361977
543,0,4.31253549929389e-05
544,0,2.07137922286048e-07
545,0,1.09867068871669e-13
577,0,5.97651831824855e-07
578,0,0.00016141053992167
579,0,0.0158918313841322
580,0,0.155166315374266
581,0,0.188679599212238
582,0,0.0830758095847628
583,0,0.00602387544791983
584,0,1.75295152163666e-05
585,0,5.00438976302825e-13
617,0,5.0381978891034e-06
618,0,0.000122381478133174
619,0,0.000672088164974362
620,0,0.00817814928166685
621,0,0.109835942671298
622,0,0.185966808334913
623,0,0.0575054658614758
624,0,4.0489235529007e-06
625,0,3.38331853938043e-14
658,0,1.29652669560969e-05
659,0,4.57095158289189e-05
660,0,0.000351568609604675
661,0,0.00499401405088134
662,0,0.0501911933377865
663,0,0.0149815083907994
664,0,3.87341111940647e-07
665,0,8.29256007586194e-15
698,0,1.07143743265231e-06
699,0,8.32097059018404e-06
700,0,4.51029901066052e-05
701,0,0.000421551575183645
702,0,0.00379236818541993
703,0,0.00116657600910899
704,0,7.21123796107323e-08
740,0,1.6487866041498e-05
741,0,0.0001037498260452
742,0,0.000286711121502252
743,0,4.60561551730809e-05
458,10,2.04116580198932e-18
459,10,1.11565240713292e-16
460,10,1.04426510534866e-15
461,10,3.1876063373588e-15
462,10,9.15745763819842e-15
497,10,3.66967715656226e-17
498,10,2.18375958218939e-11
499,10,9.4907444863697e-09
500,10,1.52035166275489e-08
501,10,1.73693191354256e-08
502,10,1.25427319788874e-10
503,10,2.22652092060365e-13
536,10,1.52141723031692e-16
537,10,1.18184046070502e-11
538,10,4.31944704993803e-07
539,10,0.000341511897267538
540,10,0.000786965235550156
541,10,3.56530568169956e-05
542,10,1.96094249591489e-07
543,10,1.20086108648474e-09
544,10,2.82334958200128e-12
576,10,7.94795900085589e-12
577,10,3.40517510975943e-08
578,10,0.000336209233787393
579,10,0.073005062674775
580,10,0.0702579345568884
581,10,0.00628946323440754
582,10,0.000188356750925272
583,10,1.90376864197366e-06
584,10,1.88359356720562e-09
616,10,4.41931499764195e-12
617,10,5.22944293619215e-06
618,10,0.0048305627023561
619,10,0.0783720535641854
620,10,0.19262798495458
621,10,0.185014959498677
622,10,0.0170545101342825
623,10,0.000364239812860481
624,10,5.57222812688463e-09
656,10,4.85849711335423e-13
657,10,1.33795938671908e-07
658,10,0.000159825597694641
659,10,0.00284977948598083
660,10,0.0561858887927291
661,10,0.163691090900577
662,10,0.0980252884122617
663,10,0.00170503128912415
664,10,5.4251727236012e-09
697,10,2.52417724150596e-10
698,10,2.81550354400069e-06
699,10,9.48726819194853e-05
700,10,0.00185825461423933
701,10,0.0264891747683796
702,10,0.0170654600602516
703,10,0.000354354802321573
704,10,1.96761866934342e-09
737,10,3.98309365063324e-13
738,10,1.59455323758856e-08
739,10,7.68975169960066e-06
740,10,0.000114664915327119
741,10,0.00135203268136081
742,10,0.000443184489502206
743,10,5.86761752903404e-06
744,10,4.00314273880602e-10
779,10,4.97093458922193e-07
780,10,1.69563548791509e-05
781,10,6.10600777267212e-05
782,10,2.73177727448372e-06
783,10,7.03992478103935e-09
458,20,1.06007515264497e-20
459,20,5.5631417550385e-20
460,20,1.20864166337879e-19
461,20,1.08267187526293e-19
462,20,2.57666360157478e-19
497,20,1.97059541929051e-18
498,20,2.04084219703791e-12
499,20,1.02792002784903e-10
500,20,8.76724303297327e-11
501,20,4.80179245597012e-11
502,20,3.90412381494578e-14
503,20,3.75904909315562e-18
536,20,1.05731346697449e-17
537,20,2.19340061246153e-11
538,20,1.546768799849e-06
539,20,0.000119219771673792
540,20,0.000139425252391899
541,20,2.00596593383341e-06
542,20,1.31758889256518e-09
543,20,4.58527115146117e-13
544,20,9.57587663997752e-18
576,20,1.01158392973164e-11
577,20,6.93516973264404e-07
578,20,0.00123022649040427
579,20,0.0339894237895028
580,20,0.0311457584112262
581,20,0.00103102271449969
582,20,1.97128795201939e-05
583,20,3.44644955371273e-08
584,20,4.69508458995053e-13
615,20,8.39196608813571e-22
616,20,4.2850705182981e-12
617,20,3.80492591860764e-05
618,20,0.0287809485793891
619,20,0.0733565314747489
620,20,0.124909523296976
621,20,0.060508597863224
622,20,0.00279537722653236
623,20,4.50643805664686e-05
624,20,6.35013465308556e-12
655,20,1.3813742908033e-23
656,20,6.68807521897645e-13
657,20,5.18259325977967e-06
658,20,0.0183159355999042
659,20,0.0831366691640026
660,20,0.17849546739794
661,20,0.116427429983434
662,20,0.038000776491169
663,20,0.000291070776392557
664,20,9.84390297374169e-12
696,20,3.11466195020633e-17
697,20,3.18578535197866e-09
698,20,0.000154983125602159
699,20,0.0134536105205288
700,20,0.0655823210433197
701,20,0.0797161037267101
702,20,0.0300091117637382
703,20,0.000496148142135145
704,20,2.64677051167593e-11
736,20,2.0737200985392e-22
737,20,1.21437852706533e-12
738,20,1.92319193627927e-07
739,20,0.000295494509291456
740,20,0.00674992134930849
741,20,0.00858149311988539
742,20,0.00176679903229491
743,20,1.93672668421407e-05
744,20,1.56937233492147e-11
777,20,8.46852851904059e-17
778,20,9.11020969412477e-10
779,20,4.18229090576821e-06
780,20,0.000214807143190501
781,20,0.000161789978998135
782,20,7.59884936898648e-06
783,20,9.41856622548736e-09
818,20,1.96481668967288e-12
819,20,1.81406054512519e-09
820,20,1.40392447175859e-07
821,20,2.23535895747732e-07
822,20,7.91146975868754e-10
458,30,4.96775465525644e-24
459,30,4.02424021802734e-23
460,30,2.69526626732876e-23
461,30,4.05575697415643e-23
462,30,1.66425302288546e-24
497,30,8.51914859266602e-18
498,30,4.16758216542609e-13
499,30,1.997675455903e-11
500,30,1.5760556943169e-11
501,30,8.70593642861379e-12
502,30,8.01196755812879e-17
503,30,7.40938934126174e-25
536,30,1.90702259875219e-16
537,30,1.06895893687884e-10
538,30,5.64123097366191e-07
539,30,5.40480127718027e-05
540,30,4.74571631764034e-05
541,30,9.45847937693849e-07
542,30,6.966880907101e-11
543,30,3.87787543764458e-17
544,30,9.53600550129073e-25
576,30,7.50552630299766e-11
577,30,5.20444010685155e-06
578,30,0.00099439091441933
579,30,0.0294967841516147
580,30,0.0129472910619671
581,30,0.000483444771804842
582,30,3.18298736170496e-06
583,30,1.37670816139763e-10
584,30,1.48055115480265e-17
615,30,2.22971025702048e-21
616,30,4.16350094034692e-11
617,30,0.000571924590456342
618,30,0.0288376680001516
619,30,0.0907448826025995
620,30,0.0860548550379129
621,30,0.0393157463861909
622,30,0.000998015604110478
623,30,1.75862869745114e-06
624,30,2.29691988234268e-15
655,30,3.0581652135417e-23
656,30,5.10443394737579e-12
657,30,4.5637132016055e-05
658,30,0.0282814217691388
659,30,0.108633056427341
660,30,0.129288230896992
661,30,0.0783475457920238
662,30,0.0168021204478457
663,30,1.66161922989419e-05
664,30,7.14181100830675e-15
696,30,1.2918690308137e-15
697,30,4.71379019652645e-07
698,30,0.00606185814610255
699,30,0.0691810118339291
700,30,0.105496217590933
701,30,0.0712622910505975
702,30,0.0212413584434623
703,30,3.0019379187586e-05
704,30,1.48141574816365e-14
736,30,2.92607216427495e-21
737,30,8.0498601035916e-11
738,30,3.05429476783808e-05
739,30,0.0108882088034157
740,30,0.031138304180588
741,30,0.0241672582909454
742,30,0.00485410321884492
743,30,4.08408710044066e-06
744,30,4.07470140848132e-14
777,30,1.2562852351324e-15
778,30,4.61905289633452e-08
779,30,0.000233686879758603
780,30,0.00209097324672699
781,30,0.00129212611169507
782,30,5.29241302420455e-05
783,30,6.9994733321345e-09
818,30,2.19761639772313e-11
819,30,1.9570026299982e-08
820,30,5.34177998821023e-07
821,30,1.15722849603806e-06
822,30,2.54778410563894e-09
458,40,9.90112405270377e-28
459,40,4.86074191766788e-27
460,40,3.64932238387453e-27
461,40,3.84635567633468e-27
462,40,3.03670133548974e-31
497,40,1.580265217303e-19
498,40,3.73775263674834e-14
499,40,3.03215389862182e-13
500,40,8.80039079731186e-13
501,40,8.67608711676219e-15
502,40,9.06182910336377e-23
503,40,2.50439704929282e-33
536,40,2.93507641117394e-15
537,40,6.36337133779116e-11
538,40,5.90710726011674e-07
539,40,1.73416030593463e-05
540,40,3.80644427013354e-05
541,40,1.56974545856253e-08
542,40,1.12311777739073e-15
543,40,2.00155379831059e-24
576,40,2.50551814384209e-09
577,40,4.67923766167342e-06
578,40,0.00152065667754864
579,40,0.01785017508474
580,40,0.0127867869772704
581,40,0.000102655159409327
582,40,1.74355495078909e-09
583,40,2.80031849096004e-16
615,40,6.03346327575955e-20
616,40,1.23961659957814e-09
617,40,0.000745874538869891
618,40,0.0417388022801803
619,40,0.0635840689235886
620,40,0.0764705584184242
621,40,0.0126468024361208
622,40,1.52696875259211e-05
623,40,2.0035373681217e-10
655,40,1.07803318653768e-21
656,40,1.69105060430384e-10
657,40,6.24415323914286e-05
658,40,0.059740200797539
659,40,0.117202017970406
660,40,0.144895692684784
661,40,0.051252144913871
662,40,0.00131863074643524
663,40,2.2687509606462e-08
696,40,2.85296725054635e-14
697,40,8.8677577723612e-07
698,40,0.0119812866189017
699,40,0.0854445542879589
700,40,0.106777071941083
701,40,0.0567775522653698
702,40,0.00174641217593473
703,40,3.1702863635245e-08
736,40,1.06315823251626e-18
737,40,4.6111457236723e-09
738,40,0.00020971001110812
739,40,0.0335788420041116
740,40,0.0478979343580032
741,40,0.0376032637969278
742,40,0.000840640602929891
743,40,7.78552831590374e-09
777,40,3.66035489669766e-13
778,40,1.82444660108671e-06
779,40,0.00166958914986232
780,40,0.00727536630762556
781,40,0.00615471258515732
782,40,2.48808605327472e-05
783,40,4.22504418484287e-11
818,40,1.11298961279449e-09
819,40,3.50094477945171e-07
820,40,4.37322513449601e-06
821,40,1.71986564398361e-05
822,40,5.4496578727935e-09
458,50,2.95486652567342e-29
459,50,2.39785840711935e-30
460,50,1.2751172946985e-31
497,50,3.86506174946603e-20
498,50,1.82563534208493e-17
499,50,1.99741098185565e-16
500,50,2.13447703131226e-16
501,50,6.96723989959738e-21
536,50,8.90507795751372e-15
537,50,8.64520320706539e-11
538,50,1.81623015558527e-08
539,50,2.95502875669579e-06
540,50,7.1529526115166e-08
541,50,3.67089081342685e-14
542,50,1.52273980458648e-23
576,50,1.0699767152336e-08
577,50,1.3817102538268e-05
578,50,0.00087382837801078
579,50,0.0222611400458242
580,50,0.000319770623522281
581,50,2.78939006779021e-09
582,50,1.77336151729224e-16
615,50,2.96517098087828e-17
616,50,5.88158218436413e-09
617,50,0.00314246568605551
618,50,0.0341537069404977
619,50,0.10992333487407
620,50,0.0236756742323947
621,50,9.29558391368628e-06
622,50,4.75885608650029e-11
655,50,1.08593969102872e-18
656,50,7.38750992309538e-10
657,50,0.0002501916918321
658,50,0.0636769329468435
659,50,0.170153791573775
660,50,0.0807808164196328
661,50,0.00108588669392388
662,50,1.96278182422417e-07
696,50,2.0796503181433e-13
697,50,4.554177780927e-06
698,50,0.0255368586694706
699,50,0.150243562543717
700,50,0.146050616066382
701,50,0.00829719949802939
702,50,3.83119069220617e-06
736,50,1.98452055582048e-17
737,50,3.13981947795387e-08
738,50,0.000569666676971484
739,50,0.0440534180216646
740,50,0.0776171281991854
741,50,0.00482905719873123
742,50,1.76801299062639e-06
777,50,1.30056506135409e-11
778,50,1.38353660340213e-05
779,50,0.00272641601026034
780,50,0.0275082586153786
781,50,0.00217055719161682
782,50,1.09000563685401e-07
818,50,4.15805249006036e-08
819,50,9.029939324646e-07
820,50,3.62182590639416e-05
821,50,1.20552090286287e-05
822,50,7.13957681540771e-11
497,60,1.28968484123998e-19
498,60,2.12061446184855e-19
499,60,1.77321547069597e-20
536,60,2.45933370990778e-12
537,60,5.17769627121138e-11
538,60,5.86978977995442e-10
539,60,9.60014761705015e-10
540,60,7.18649922279891e-14
576,60,2.70178125854102e-07
577,60,3.87473428349916e-05
578,60,0.00116793709449631
579,60,4.77548428583616e-05
580,60,8.70626834674975e-10
581,60,4.73331181808348e-17
615,60,8.47472120939243e-13
616,60,8.21292253372908e-07
617,60,0.0102850688902058
618,60,0.0956781059120661
619,60,0.00372277461900768
620,60,7.43279301408243e-07
621,60,1.16598312983779e-12
655,60,3.14017389264558e-14
656,60,9.19189437103094e-08
657,60,0.00149962514815182
658,60,0.237616416510024
659,60,0.095422066888485
660,60,7.57227290822528e-05
661,60,3.92005562774088e-09
696,60,2.95378217393183e-10
697,60,5.0427514421373e-05
698,60,0.118112641339293
699,60,0.191955775021388
700,60,0.0046729676013429
701,60,1.48362991122642e-06
736,60,8.33411853841856e-13
737,60,1.08279632854382e-06
738,60,0.00481866663585818
739,60,0.180675732151785
740,60,0.0241380221269548
741,60,1.83412753824682e-05
777,60,6.94669455791753e-09
778,60,0.000183215446813597
779,60,0.0244122843327808
780,60,0.00531024389837945
781,60,8.52080483149875e-06
818,60,2.10151598020988e-06
819,60,2.31701665839536e-05
820,60,5.90069167945108e-05
821,60,1.56542398512484e-07
535,70,1.65779095834722e-12
536,70,1.15328454854848e-11
537,70,1.7240154224367e-12
538,70,9.38824074227602e-14
574,70,9.46387854845253e-15
575,70,2.91207262119315e-08
576,70,1.74270629651297e-05
577,70,7.95300544499613e-06
578,70,4.27173010479057e-07
579,70,5.24291930681158e-11
614,70,5.69424071135806e-14
615,70,2.54757562504445e-07
616,70,0.00150512430864427
617,70,0.0332616055847288
618,70,0.000219444944825398
619,70,1.08253994009658e-08
620,70,1.36868706206089e-14
654,70,3.36916267356166e-13
