"tile","time","probL"
394,0,3.86309767171206e-20
395,0,7.86112971570146e-19
396,0,9.54603268392658e-16
397,0,1.54114951575471e-16
432,0,3.80008620107575e-23
433,0,1.61811412544515e-16
434,0,1.81008013482847e-14
435,0,7.12185166603354e-11
436,0,6.81488222816932e-11
437,0,2.55681781369013e-09
438,0,7.13363888886934e-12
472,0,9.64992226992073e-16
473,0,1.52398931389642e-13
474,0,1.00472067681685e-08
475,0,6.91733024165148e-08
476,0,1.34049159248816e-05
477,0,4.91746042862078e-07
478,0,1.53863577962032e-08
479,0,6.77219006618958e-17
511,0,2.32068267496237e-24
512,0,9.2633948727838e-19
513,0,6.61359482365848e-08
514,0,4.64334610586552e-07
515,0,0.00211934075392532
516,0,0.000417593284143451
517,0,0.00156428637608098
518,0,7.28446437423667e-10
519,0,4.76494456136429e-14
551,0,1.02663544039031e-28
552,0,8.69851454742789e-16
553,0,1.98331566915803e-12
554,0,0.00726848966666235
555,0,0.00215051352057183
556,0,0.223035866179902
557,0,6.78653549484808e-05
558,0,1.02101201204659e-06
559,0,1.14641313017541e-15
591,0,1.07895901558084e-34
592,0,3.14517797716038e-29
593,0,2.08928710739249e-14
594,0,4.67174012934795e-08
595,0,0.472648788929285
596,0,0.00184242111870601
597,0,0.0424707529297678
598,0,1.65807596271427e-08
599,0,5.27436987744878e-12
631,0,2.3108738433749e-64
632,0,1.50558575574623e-47
633,0,2.01584331548163e-25
634,0,2.09424437578253e-08
635,0,0.000361890407863718
636,0,0.236880159687768
637,0,9.24959717902099e-05
638,0,1.7466398055813e-05
639,0,4.40422355154926e-14
671,0,1.46010130700658e-73
672,0,4.07179310571917e-56
673,0,7.59524442335368e-24
674,0,2.53523367936094e-11
675,0,0.00896914247495033
676,0,9.58424246597174e-06
677,0,6.70312965105232e-05
678,0,9.90914955522481e-10
679,0,2.80370027300999e-11
712,0,9.43245180204194e-40
713,0,3.76476024313469e-24
714,0,4.98304108710602e-08
715,0,2.84786795332238e-10
716,0,6.2978737563679e-07
717,0,2.2998028631884e-11
718,0,5.38880484328261e-12
719,0,6.86829365172227e-18
753,0,2.04663464088333e-18
754,0,2.99691445431493e-18
755,0,1.63140222972009e-14
756,0,2.0041772896911e-17
757,0,8.68817866871046e-16
394,10,2.06529932887094e-25
395,10,9.54740148062824e-23
396,10,2.05993041246384e-19
397,10,4.04254053600611e-20
432,10,1.30704698972964e-29
433,10,9.29941574460495e-22
434,10,3.26299777787415e-18
435,10,2.34775213211928e-13
436,10,5.97322567357782e-13
437,10,3.75361930994185e-11
438,10,1.42690728929278e-14
472,10,9.67578528439495e-21
473,10,3.57104831674312e-17
474,10,6.17885111676181e-11
475,10,1.75114264422632e-09
476,10,2.61972658866022e-06
477,10,4.09172560188887e-08
478,10,8.72853954545787e-11
479,10,2.08513809415136e-21
511,10,2.47211546861643e-31
512,10,2.88975741656503e-23
513,10,5.56577004008425e-10
514,10,1.35786050714956e-08
515,10,0.000826527245006941
516,10,0.000396169387601228
517,10,0.000503841662859597
518,10,8.88287656265609e-12
519,10,1.70560584839977e-18
551,10,4.52320335235113e-35
552,10,8.62952452123787e-21
553,10,9.39595903625165e-16
554,10,0.00370669853164753
555,10,0.00218246295426261
556,10,0.223744639402068
557,10,4.62470996738325e-05
558,10,2.03564992972573e-08
559,10,1.34629550720407e-19
591,10,1.42014442799622e-42
592,10,1.22078532750773e-34
593,10,1.63894798174495e-16
594,10,1.48033260031205e-09
595,10,0.484086481301857
596,10,0.00189593041614253
597,10,0.037455163785722
598,10,4.8043582849749e-10
599,10,2.32416753655065e-15
631,10,3.66757084183816e-81
632,10,4.33099609524677e-59
633,10,3.76419715338921e-30
634,10,5.72699637029297e-10
635,10,0.000344665421797343
636,10,0.238295038252195
637,10,7.21985852874524e-05
638,10,6.77957832726222e-07
639,10,1.20733457033934e-17
671,10,6.72119812025932e-95
672,10,6.08073313222872e-69
673,10,4.27595266613047e-29
674,10,3.79569143970398e-13
675,10,0.00643259690866533
676,10,5.72110546827176e-06
677,10,2.22978313622765e-06
678,10,1.2689278370458e-11
679,10,1.40833413048532e-14
712,10,3.8690845505731e-50
713,10,3.0534090176496e-31
714,10,5.78507090402191e-10
715,10,3.14054829365362e-12
716,10,9.98734893871089e-09
717,10,2.14721308926267e-13
718,10,1.53207848365131e-15
719,10,7.64560597455787e-23
753,10,1.13567301845784e-23
754,10,9.14301653935859e-23
755,10,1.24544764563947e-18
756,10,7.28156000017615e-22
757,10,6.03554137348165e-20
394,20,6.73033843838799e-28
395,20,8.29304652545685e-25
396,20,2.64890806923647e-21
397,20,1.72166311488194e-22
432,20,2.92666976956108e-33
433,20,4.69948879624872e-24
434,20,7.49744303906338e-20
435,20,4.12140443083959e-14
436,20,1.09723391003631e-14
437,20,1.91593669614678e-12
438,20,6.62989840185965e-16
472,20,7.39680583118217e-23
473,20,9.51483871587436e-19
474,20,2.28647829405602e-11
475,20,9.88241810993306e-10
476,20,5.34429128448186e-07
477,20,9.68734481858191e-09
478,20,2.42007688567773e-11
479,20,1.06784733393173e-23
511,20,6.62763890892933e-37
512,20,2.55609929665922e-27
513,20,2.65080642772894e-10
514,20,7.63634066426064e-09
515,20,0.000342645460820093
516,20,0.000374517982861668
517,20,0.000177952792123126
518,20,5.25229117119497e-12
519,20,2.44934305983879e-20
551,20,1.39038395980941e-39
552,20,6.66744571636602e-23
553,20,1.37719523097158e-17
554,20,0.00194538386143759
555,20,0.00221445458969943
556,20,0.222367025102239
557,20,3.21091618342711e-05
558,20,1.38713331573774e-08
559,20,3.5499714703254e-21
591,20,1.40994523418584e-47
592,20,5.78795405092858e-38
593,20,8.36408292490771e-17
594,20,1.4003032739418e-09
595,20,0.494103531581714
596,20,0.00193351687116068
597,20,0.0331216762114292
598,20,2.77757859341961e-10
599,20,8.39561034565241e-17
631,20,1.42473171102823e-86
632,20,3.39984319376944e-61
633,20,1.19250166120831e-31
634,20,5.16455739362879e-10
635,20,0.000328845258454488
636,20,0.238346901239422
637,20,5.6485303749621e-05
638,20,2.26654231038753e-07
639,20,1.38604697210921e-19
671,20,2.75421033445709e-105
672,20,4.99469515190667e-76
673,20,5.04557894591363e-31
674,20,3.63063687513914e-13
675,20,0.00464956749471778
676,20,3.50274638482287e-06
677,20,1.083017911774e-06
678,20,9.37770831607949e-12
679,20,4.3463442066791e-16
712,20,2.1443825877379e-55
713,20,4.00305631880254e-33
714,20,4.02214668628627e-10
715,20,1.57578213463091e-12
716,20,5.12987687165559e-09
717,20,1.26814816814788e-13
718,20,4.97176087963857e-17
719,20,9.38133040332483e-25
753,20,1.31614652285751e-25
754,20,9.93283468171327e-25
755,20,1.89571116424556e-20
756,20,7.09994431863842e-24
757,20,9.53632410994013e-22
394,30,1.1786775872111e-28
395,30,1.52145388990064e-26
396,30,1.36775222477147e-22
397,30,3.21130783980824e-24
432,30,7.80291878903457e-35
433,30,1.73507984091152e-24
434,30,4.22371849198185e-20
435,30,8.38756177406934e-15
436,30,1.71009725593963e-15
437,30,3.23019449799296e-13
438,30,1.54353232861766e-16
472,30,3.52511728845192e-23
473,30,5.35069791875631e-19
474,30,9.45979522356269e-12
475,30,9.26365657332428e-10
476,30,1.18415154914517e-07
477,30,7.17226311182668e-09
478,30,8.51309485045604e-12
479,30,5.26437647554798e-24
511,30,4.94632643314036e-39
512,30,2.69784867401118e-29
513,30,1.39209154329709e-10
514,30,7.67109362936354e-09
515,30,0.000161425331767008
516,30,0.000353562067586674
517,30,7.81121014679374e-05
518,30,3.61109955025028e-12
519,30,1.55771036669015e-20
551,30,1.23071075126497e-43
552,30,3.17756834160012e-23
553,30,8.07185671820987e-18
554,30,0.00107820783679995
555,30,0.0022467793076476
556,30,0.220008948302166
557,30,2.28517415634901e-05
558,30,1.13858201401042e-08
559,30,2.04995648933813e-21
591,30,1.09021004894492e-49
592,30,8.49063092758253e-40
593,30,4.39295758587094e-17
594,30,1.37550112193826e-09
595,30,0.503560087210567
596,30,0.00195877072855003
597,30,0.0293815437682759
598,30,2.06011145699127e-10
599,30,2.88006251884005e-17
631,30,6.76069910017363e-90
632,30,1.73636086521472e-61
633,30,1.13013798247858e-31
634,30,4.77555611535801e-10
635,30,0.000314844929794882
636,30,0.237390035551577
637,30,4.44059427997445e-05
638,30,1.90527444394967e-07
639,30,7.9845896565424e-20
671,30,1.52547552269137e-110
672,30,6.6534882980524e-78
673,30,3.54875744622201e-31
674,30,3.48764501108648e-13
675,30,0.00339680308497149
676,30,2.2186271012707e-06
677,30,1.06115716192363e-06
678,30,7.32204137853383e-12
679,30,1.44391987794104e-16
712,30,2.48267579311965e-57
713,30,3.85479149995282e-33
714,30,2.90343813078569e-10
715,30,9.70649534578182e-13
716,30,3.69280155653953e-09
717,30,7.81674001259364e-14
718,30,2.41053706360301e-17
719,30,6.91791614093716e-25
753,30,9.13975194250081e-26
754,30,5.01845910621987e-25
755,30,9.91482732624117e-21
756,30,3.62659908158652e-24
757,30,4.89223029718179e-22
394,40,2.39258800436564e-29
395,40,2.36820608096093e-27
396,40,2.30949102315693e-23
397,40,5.12700225582044e-25
432,40,4.39117370821532e-35
433,40,7.16235034903717e-25
434,40,3.95442375569118e-20
435,40,1.85396843706293e-15
436,40,1.24784067543331e-15
437,40,7.02283921835862e-14
438,40,1.1383657665954e-16
472,40,1.85267221678001e-23
473,40,5.37876963704016e-19
474,40,4.44701153684352e-12
475,40,8.73563003274028e-10
476,40,3.09417631496867e-08
477,40,6.62930702436798e-09
478,40,3.72662747058852e-12
479,40,3.57336048740263e-24
511,40,2.35913672050324e-39
512,40,1.57404622414456e-29
513,40,7.72089573266637e-11
514,40,7.78735900277814e-09
515,40,9.30475597326805e-05
516,40,0.000333567910887294
517,40,4.7371751519594e-05
518,40,2.56592912138967e-12
519,40,1.24049917859898e-20
551,40,1.30000144573109e-45
552,40,1.67001328684187e-23
553,40,8.08798955311832e-18
554,40,0.000653399427205652
555,40,0.00227938206763476
556,40,0.217071890320812
557,40,1.67735905274937e-05
558,40,9.8194769572629e-09
559,40,1.51245035489825e-21
591,40,5.19981898083901e-50
592,40,4.98070293672476e-40
593,40,2.43658904375197e-17
594,40,1.35454855072339e-09
595,40,0.512886333308241
596,40,0.00197426100147674
597,40,0.0261458630968189
598,40,1.55575524493337e-10
599,40,2.40905090724488e-17
631,40,9.92640852935675e-92
