"tile","time","probL"
271,0,9.55768330589516e-19
272,0,8.63647357925985e-20
273,0,2.69887508330916e-20
274,0,1.07671833654658e-21
275,0,4.91330570984237e-23
276,0,7.54969109848448e-24
309,0,2.03709302062931e-16
310,0,3.68810935855075e-12
311,0,7.99438940708824e-11
312,0,7.13276123221993e-11
313,0,6.77311478108274e-11
314,0,1.87461201672086e-11
315,0,2.26905895100666e-12
316,0,7.1739356168425e-13
317,0,1.2328313878865e-13
318,0,1.40809357179044e-14
349,0,5.8561446860992e-15
350,0,6.45223106176848e-11
351,0,6.02890297468993e-07
352,0,1.63094864355192e-05
353,0,3.2928603036251e-05
354,0,6.27422185693209e-05
355,0,5.90133574102112e-05
356,0,8.25799612591514e-06
357,0,1.69799172785938e-06
358,0,1.59247000402659e-08
389,0,1.39313453215387e-14
390,0,8.89719445762872e-10
391,0,2.41716032930435e-06
392,0,0.00461947261059731
393,0,0.045530082633977
394,0,0.0719599262872791
395,0,0.067715827678926
396,0,0.0432671434174194
397,0,0.00283501775238983
398,0,1.86170426665777e-06
429,0,3.7823921346484e-15
430,0,6.10933620586708e-10
431,0,5.00264352221033e-06
432,0,0.00157126212875942
433,0,0.111485897723559
434,0,0.260366348949152
435,0,0.270559077838407
436,0,0.107210878137235
437,0,0.00100552700994557
438,0,2.85754730638997e-08
470,0,1.89637156758884e-11
471,0,4.94433156605481e-07
472,0,0.000252088452359404
473,0,0.00204672746585179
474,0,0.0040761855709765
475,0,0.00395620538556482
476,0,0.00124373453730301
477,0,6.90527882979551e-06
510,0,2.69482072496961e-13
511,0,5.19418439511222e-09
512,0,4.00909177678467e-06
513,0,3.81697083410092e-05
514,0,2.91067376119782e-05
515,0,2.63629377694512e-05
516,0,2.23664605664163e-06
517,0,3.6935499157373e-08
552,0,3.62054683320271e-10
553,0,2.83625396530662e-09
554,0,3.67897828478426e-07
555,0,1.79800477953307e-08
312,10,1.09381879943238e-16
313,10,3.38886869643835e-17
314,10,5.9251878700517e-18
315,10,1.2585545908496e-18
350,10,7.77920012984588e-15
351,10,3.70881302755018e-11
352,10,7.29977616843052e-10
353,10,6.43263434996069e-10
354,10,1.26378911502291e-09
355,10,2.06650208286777e-09
356,10,5.08163130316818e-10
357,10,2.54796033137061e-10
390,10,8.81702381930911e-13
391,10,4.27457707242169e-09
392,10,8.08418109652659e-06
393,10,0.000108542048976478
394,10,0.000178394063314922
395,10,0.000276014167197363
396,10,0.000316772543751732
397,10,1.33987439136732e-05
429,10,7.95155257641679e-19
430,10,1.03685606510344e-12
431,10,2.46422000390522e-07
432,10,0.000301646882071442
433,10,0.0469471440325692
434,10,0.178774826793571
435,10,0.184739221994695
436,10,0.0529531200853693
437,10,0.000167343266263704
438,10,6.50684399760869e-10
469,10,3.39870834976708e-20
470,10,7.49768777548371e-14
471,10,9.24649552048108e-08
472,10,0.00331857584245028
473,10,0.0858076911041378
474,10,0.262971034766579
475,10,0.167334505439252
476,10,0.0124084589432896
477,10,2.08375659337337e-05
478,10,1.908981810672e-11
509,10,3.38094586174653e-22
510,10,1.74298457289491e-15
511,10,2.86204876063706e-09
512,10,3.02836712575018e-05
513,10,0.00107477114184202
514,10,0.00154012995167738
515,10,0.000697982314238613
516,10,8.03088456191585e-06
517,10,3.01553311834875e-08
518,10,2.26067297800849e-15
549,10,2.20604869204223e-25
550,10,1.3164959239947e-19
551,10,3.03178249024193e-13
552,10,4.14720719433692e-10
553,10,1.31632306896421e-08
554,10,2.76437782261055e-06
555,10,2.88049262199203e-08
556,10,4.54585375131633e-10
557,10,3.29222332099849e-13
558,10,1.55089161554657e-19
591,10,1.33724925775038e-30
592,10,4.21927036738974e-27
593,10,3.91682541779316e-19
594,10,1.32810406421749e-15
595,10,1.79967657606901e-12
596,10,2.78595452565743e-16
312,20,1.73900904214467e-25
313,20,6.14223639035384e-26
314,20,1.85963830482427e-26
315,20,2.21241202484945e-27
350,20,2.12818528008719e-19
351,20,6.74467217729668e-15
352,20,2.3343962502678e-13
353,20,2.28192338857977e-13
354,20,9.45001936226556e-13
355,20,2.81614021844718e-12
356,20,9.99617229408548e-13
357,20,9.99658481042485e-13
390,20,1.9858590969533e-16
391,20,8.09735457022459e-12
392,20,3.24186057423699e-07
393,20,5.52993255028491e-06
394,20,1.15458121027046e-05
395,20,2.401505882077e-05
396,20,2.25651918506054e-05
397,20,2.09151872608556e-06
429,20,8.14429118854263e-22
430,20,3.24938126052012e-15
431,20,1.00615161893016e-08
432,20,3.12945199457145e-05
433,20,0.0116010624568381
434,20,0.0678580115501246
435,20,0.0679598301647256
436,20,0.0175156603894184
437,20,1.30008174696917e-05
438,20,6.08626423082696e-12
469,20,1.09080700125883e-22
470,20,3.73542366436976e-15
471,20,2.45934937935595e-08
472,20,0.00210189159900032
473,20,0.115474378239302
474,20,0.346449627087464
475,20,0.20820210611456
476,20,0.0106872703857162
477,20,8.93044808936319e-06
478,20,2.06114670918009e-12
509,20,1.4820325895867e-24
510,20,3.78909925415448e-16
511,20,3.95270254851742e-08
512,20,0.00121733740928976
513,20,0.0628311567333729
514,20,0.0694625030039257
515,20,0.01815444046219
516,20,0.000279267570240455
517,20,2.36997887271976e-07
518,20,4.50394114737385e-15
549,20,2.76717783631207e-27
550,20,7.78327941312986e-20
551,20,2.31708355490676e-12
552,20,1.17812394209655e-08
553,20,4.63064917895822e-07
554,20,8.43075239008497e-05
555,20,1.05524021749515e-06
556,20,1.05171965845308e-08
557,20,1.05566340948911e-12
558,20,8.20723829769453e-20
590,20,1.51596251140454e-33
591,20,1.65805932842187e-30
592,20,2.11421941258007e-26
593,20,3.26653953611493e-18
594,20,5.79819264634887e-15
595,20,1.49596360203047e-11
596,20,4.82439360140478e-16
597,20,7.68199285702141e-20
630,20,1.06829358874453e-67
631,20,1.58550096036867e-75
632,20,2.01261790938882e-62
633,20,3.57689523299916e-39
634,20,4.91657258912554e-26
635,20,5.57459113037578e-24
636,20,1.23867907994512e-22
637,20,4.83239582032496e-28
350,30,2.9854375815915e-26
351,30,3.29226150078726e-20
352,30,9.24587895658467e-19
353,30,1.85783316455284e-18
354,30,4.98856099361724e-18
355,30,2.6977340957684e-17
356,30,5.73748334363096e-18
357,30,1.00079476380542e-17
390,30,4.01261764425563e-18
391,30,6.29936275371483e-13
392,30,5.25219292380703e-08
393,30,1.33252614648839e-06
394,30,2.4517452431952e-06
395,30,5.53718762278717e-06
396,30,4.6460799670604e-06
397,30,4.47181365923573e-07
429,30,7.91697050133895e-25
430,30,4.93917072860819e-16
431,30,6.34351400124392e-09
432,30,3.39718540403369e-05
433,30,0.00541922742694558
434,30,0.0316639921167597
435,30,0.0277568692585787
436,30,0.00735346043668476
437,30,4.37854093376272e-06
438,30,6.59181481153589e-14
469,30,1.35569889427409e-24
470,30,7.72951270802399e-16
471,30,6.49919357373566e-08
472,30,0.00145895120229107
473,30,0.107810197210532
474,30,0.311054181966944
475,30,0.175708346870681
476,30,0.00530040215830046
477,30,2.05882297225979e-06
478,30,4.17410164363383e-14
509,30,6.86727845914462e-26
510,30,2.1454410435709e-16
