"tile","time","probL"
200,0,0.00242825663076784
201,0,0.00183115479251263
202,0,0.000433122558205365
240,0,0.00865035367983695
241,0,0.00696934254612648
242,0,0.00440399209507124
243,0,0.00206188740514508
244,0,1.41097810615496e-06
280,0,0.0240054071816209
281,0,0.0195776953137748
282,0,0.0129073268134659
283,0,0.00639135428026952
284,0,0.00015426524148094
320,0,0.053199566895117
321,0,0.0437555654649824
322,0,0.0293746598418256
323,0,0.0155381868683162
324,0,0.00463728742315591
325,0,1.34440704558305e-06
360,0,0.0901930812461734
361,0,0.0749584830484556
362,0,0.05105152906573
363,0,0.0276419251902223
364,0,0.0102140150999223
365,0,0.00022101650312423
400,0,0.107043043253851
401,0,0.0908097691328669
402,0,0.062927248716237
403,0,0.0337935433098094
404,0,0.0103124624477351
405,0,1.73742652983415e-05
440,0,0.0675944843024323
441,0,0.0626256404071456
442,0,0.045381692421751
443,0,0.0234255926473409
444,0,0.000478820218338775
445,0,4.13694919819342e-09
480,0,8.61923744865987e-05
481,0,0.000590223705232504
482,0,0.00230399654441526
483,0,0.0020057819699566
484,0,1.77296187111561e-07
520,0,1.17005884690797e-10
521,0,7.43215131770963e-09
522,0,3.48848107816138e-07
523,0,1.36588076418285e-06
524,0,9.19884979154535e-13
560,0,1.27704340984457e-18
561,0,7.51958334255325e-16
562,0,5.62930529034008e-13
200,10,0.00213122641138635
201,10,0.00157306721841262
202,10,0.000258377699118535
240,10,0.00823344276353528
241,10,0.0066025324190757
242,10,0.00406898276103885
243,10,0.00171238950410087
244,10,1.00381584250996e-07
280,10,0.02344933169134
281,10,0.0190328705736313
282,10,0.0124402185652704
283,10,0.00584124970112152
284,10,4.13722863364752e-05
320,10,0.0532270265732046
321,10,0.0435794790302251
322,10,0.0290078542177987
323,10,0.0151377665209514
324,10,0.00386943523859657
325,10,9.44264678675111e-08
360,10,0.0921511380585614
361,10,0.0762627479288277
362,10,0.0515205992121072
363,10,0.0275994513166906
364,10,0.00965837959716282
365,10,6.42070030008283e-05
400,10,0.11110458645037
401,10,0.0939815049180834
402,10,0.0646479958052174
403,10,0.0343330683646692
404,10,0.00917817593401597
405,10,1.62370765857673e-06
440,10,0.0659638418170788
441,10,0.0622119536539835
442,10,0.0458391497204965
443,10,0.0226151642246363
444,10,0.00013358540052146
445,10,5.60719207490221e-11
480,10,7.19478119034798e-06
481,10,0.000119134573026313
482,10,0.0011723515849786
483,10,0.00122724425354187
484,10,8.82967048410385e-09
520,10,1.49402508631774e-13
521,10,6.23510958779441e-11
522,10,1.09546112497852e-08
523,10,6.38081307438428e-08
524,10,6.94006359637217e-16
560,10,2.08096085922299e-24
561,10,1.18000500338956e-20
562,10,9.81277534354197e-17
200,20,0.00186594250261948
201,20,0.00133554922725843
202,20,0.000165974389957345
240,20,0.00778577103764007
241,20,0.00620052697662341
242,20,0.00368140507736825
243,20,0.00142921864997176
244,20,6.41667010153071e-08
280,20,0.0228523149312227
281,20,0.0184543738037993
282,20,0.011912402714882
283,20,0.00527508733211626
284,20,2.04798899548398e-05
320,20,0.0531856340165714
321,20,0.0433368017698241
322,20,0.0285822543720602
323,20,0.0145750134654494
324,20,0.00324195187164665
325,20,6.24353570315869e-08
360,20,0.0941164620278916
361,20,0.0775467000229639
362,20,0.0519422279153593
363,20,0.0274419982545522
364,20,0.00893519517210049
365,20,2.62742506653512e-05
400,20,0.114962279457397
401,20,0.0970229643997936
402,20,0.0663023163217561
403,20,0.034533531638609
404,20,0.00817739088046597
405,20,9.51508918345288e-07
440,20,0.0647531231501356
441,20,0.0616730876514132
442,20,0.0456057501025167
443,20,0.0214751347036231
444,20,7.18957738147473e-05
445,20,1.42529464707631e-11
480,20,5.03951553141026e-06
481,20,5.60607785415494e-05
482,20,0.000666345658989378
483,20,0.000784400926408007
484,20,4.59828518286718e-09
520,20,1.21946802866671e-14
521,20,1.21604178043299e-11
522,20,5.11093876670852e-09
523,20,3.15218813733688e-08
524,20,3.22807835466393e-17
560,20,2.22847275218189e-27
561,20,7.99816475657418e-23
562,20,2.67927189942886e-18
200,30,0.00162807092495484
201,30,0.00112763705484736
202,30,0.000114831465282904
