"tile","time","probL"
688,0,9.3900414713155e-06
689,0,0.000328904405820229
690,0,0.000516324247147434
691,0,2.78981875303126e-05
726,0,0.0002941641015059
727,0,0.00224869651706937
728,0,0.00522381791077225
729,0,0.00337648924494203
730,0,0.00358535225586239
731,0,0.00107827703493037
732,0,3.3008953706734e-06
733,0,6.74570768552007e-12
766,0,0.00475592426846227
767,0,0.0116137175293585
768,0,0.00927281857094272
769,0,0.0115876924107113
770,0,0.00567770435036676
771,0,0.004548790121247
772,0,0.000617622110923059
773,0,7.30319023844335e-08
805,0,0.000102375950187494
806,0,0.0134667422525947
807,0,0.0156034367883888
808,0,0.0237700937461258
809,0,0.0146944935870098
810,0,0.0149773359090507
811,0,0.00625437134673654
812,0,0.00396218195946125
813,0,6.02169634867076e-05
814,0,9.15317926615766e-10
845,0,0.00304305956269696
846,0,0.0157674182927276
847,0,0.0328539735880085
848,0,0.0259279644141213
849,0,0.0312156281758726
850,0,0.0164630784865565
851,0,0.0142506302412723
852,0,0.00508302653746306
853,0,0.00233030440460857
854,0,3.04638667088618e-06
885,0,0.00786978896534164
886,0,0.0287696156623838
887,0,0.0310577839506806
888,0,0.0454684595111365
889,0,0.0295348349440594
890,0,0.0299527946263777
891,0,0.013679468050279
892,0,0.00984436427025553
893,0,0.00265886407117661
894,0,0.000348374445150192
925,0,0.0055498736270404
926,0,0.0214872540218292
927,0,0.0440300490774136
928,0,0.0363578445918437
929,0,0.0436715650006134
930,0,0.0243582647184104
931,0,0.0208291157422004
932,0,0.00758279052800037
933,0,0.0032943581373367
934,0,1.94489122359655e-05
966,0,0.0225127214899772
967,0,0.0279988559670236
968,0,0.0420839647099276
969,0,0.0289160237300742
970,0,0.0294545892041786
971,0,0.0135804560159318
972,0,0.00758510282284649
973,0,8.17043483328004e-05
1006,0,0.00967152155275263
1007,0,0.021580388101183
1008,0,0.0193392562944829
1009,0,0.0244355316411361
1010,0,0.0145768504674818
1011,0,0.0116100097532288
1012,0,0.000810523247226047
1013,0,7.96566037123015e-08
1048,0,0.00220149604044685
1049,0,0.00336834009168055
1050,0,0.0057301406567826
1051,0,0.00350119460349725
688,10,4.0777344834514e-06
689,10,8.8832782384282e-05
690,10,0.000229375131432956
691,10,6.06149589171516e-06
726,10,8.71671885297248e-05
727,10,0.00173690251939353
728,10,0.00236990820191939
729,10,0.00379953367587383
730,10,0.00196399800037038
731,10,0.000735389538524792
732,10,5.62051537552289e-07
733,10,1.17364144331059e-14
766,10,0.00380590381945924
767,10,0.00775200610331282
768,10,0.0133352231287862
769,10,0.00762113406141045
770,10,0.00775740721983818
771,10,0.00227572242115506
772,10,0.000400030066432135
773,10,5.19206669729548e-09
805,10,5.17291512795321e-05
806,10,0.00782022825279693
807,10,0.0231884954979318
808,10,0.017274696266865
809,10,0.0210286452989574
810,10,0.00999622458415253
811,10,0.00842180066195821
812,10,0.00154771596936014
813,10,3.62458989369938e-05
814,10,1.11826591278431e-11
845,10,0.00123222846528031
846,10,0.0200476905869032
847,10,0.0257223650683265
848,10,0.0383686604282735
849,10,0.0230812522751404
850,10,0.0232884315363332
851,10,0.00960146776373774
852,10,0.00659965937349846
853,10,0.000751992052728663
854,10,1.24832486245258e-06
885,10,0.00570294234877016
886,10,0.0236513359608007
887,10,0.0470220611413307
888,10,0.0362184026942268
889,10,0.0432927726656158
890,10,0.0223052507606166
891,10,0.0190687660474249
892,10,0.00664238632565321
893,10,0.00285469439671837
894,10,5.6379684152319e-05
925,10,0.00234433274589233
926,10,0.0288968969951942
927,10,0.0368960701987608
928,10,0.0546284856687147
929,10,0.0349767872102861
930,10,0.0352098919195243
931,10,0.0154727367379839
932,10,0.0102245265568267
933,10,0.00117512501607062
934,10,8.51668869156487e-06
966,10,0.0146799877337505
967,10,0.0427444669661727
968,10,0.0354103195003364
969,10,0.042904785107011
970,10,0.0234403752561141
971,10,0.0192350219785411
972,10,0.00323787359254204
973,10,5.31797528861096e-05
1006,10,0.00757393980101225
1007,10,0.014103412166474
1008,10,0.0238919138595401
1009,10,0.0178325412002956
1010,10,0.0199049755394421
1011,10,0.0073907213000693
1012,10,0.000565274143141489
1013,10,3.99457261039297e-09
1048,10,0.000700119592481545
1049,10,0.00251049429039419
1050,10,0.00290723543116922
1051,10,0.00223497922947845
688,20,1.51572696815842e-06
689,20,7.22333272196828e-05
690,20,8.98465871380939e-05
691,20,3.32225800988825e-06
726,20,7.17500515157129e-05
727,20,0.00087658754108895
728,20,0.00274036681476644
729,20,0.00185070617282273
730,20,0.00182756377460637
731,20,0.000314132773108508
732,20,3.63811872224321e-07
733,20,4.48800631912859e-15
766,20,0.00217768734384121
767,20,0.00916125292902163
768,20,0.00794089277246715
769,20,0.0103968336263087
770,20,0.00426607528613054
771,20,0.00243062680442622
772,20,0.000148922913598436
773,20,3.14736508730703e-09
805,20,2.63983122238574e-05
806,20,0.00948155856522999
807,20,0.0155108553823278
808,20,0.0257977488248999
809,20,0.0140694691905716
810,20,0.0141009259865465
811,20,0.00436335380437115
812,20,0.00177082519491208
813,20,1.09158530873004e-05
814,20,5.26535916514326e-12
845,20,0.00126733962582519
846,20,0.01364680045186
847,20,0.0380079848900577
848,20,0.0284771329251258
849,20,0.0341516511744325
850,20,0.0158266807550213
851,20,0.0132318287641712
852,20,0.00317015398657044
853,20,0.000842576564472627
854,20,2.88685846515236e-07
885,20,0.00353704034022391
886,20,0.0297193895191162
887,20,0.0374654868188288
888,20,0.0553284383971334
889,20,0.0326112123074493
890,20,0.0325004726258823
891,20,0.0130000990678969
892,20,0.0085386566215365
893,20,0.00110877948113892
894,20,5.63384927476486e-05
925,20,0.00250754909837192
926,20,0.0207127922771584
927,20,0.0557763949429849
928,20,0.0441770637766369
929,20,0.0527250282678781
930,20,0.0265390049249886
931,20,0.0219824927586158
932,20,0.00545850332447613
933,20,0.00136829726270656
934,20,2.29098880300843e-06
966,20,0.0183751873774513
967,20,0.0318104221740403
968,20,0.0521695624420252
969,20,0.0335710781381636
970,20,0.0340943265993861
971,20,0.0122303264004432
972,20,0.00417460566803694
973,20,1.96814416963999e-05
1006,20,0.00490057999347819
1007,20,0.0171186847624352
1008,20,0.0168471985951892
1009,20,0.0232346615032759
1010,20,0.0133248226231886
1011,20,0.00830085375256918
1012,20,0.000286458990758054
1013,20,2.72526425665775e-09
1048,20,0.000771422657352609
1049,20,0.00146962433643226
1050,20,0.00281568298878758
1051,20,0.00124431293035207
688,30,1.72063985011741e-06
689,30,2.79505717466076e-05
690,30,7.87376593551783e-05
691,30,9.86790219352653e-07
726,30,3.56288087569518e-05
727,30,0.00104721363206506
728,30,0.00134349557128096
729,30,0.00213061135166518
730,30,0.000758988713228167
