"tile","time","probL"
365,0,3.76258282615628e-05
366,0,2.85569297430859e-05
367,0,3.89792197474648e-05
368,0,1.96300384360689e-05
403,0,1.02257599982072e-09
404,0,1.68038791087863e-05
405,0,0.00414949153537581
406,0,0.00986386277171844
407,0,0.00547260336021965
408,0,0.00324236274297346
409,0,6.97175393677671e-06
410,0,9.40038928530028e-10
443,0,1.08058795630789e-06
444,0,0.00298645725765837
445,0,0.0215425447467449
446,0,0.0161334657610263
447,0,0.0148118679553162
448,0,0.00638053064805622
449,0,0.00179527222809657
450,0,4.57834569647369e-07
482,0,5.09758992307515e-09
483,0,0.000237521020774414
484,0,0.026096991415989
485,0,0.0294085213270321
486,0,0.0343115669100821
487,0,0.0191230742979888
488,0,0.0117120681926594
489,0,0.00413758398189304
490,0,0.000224188158804899
491,0,3.63182481547033e-08
522,0,6.14741239951476e-09
523,0,0.00207388863118087
524,0,0.0318424902482752
525,0,0.0525320351985825
526,0,0.0392449014955604
527,0,0.0296079683156296
528,0,0.0130271949634646
529,0,0.00598093312873301
530,0,0.00157452705410865
531,0,6.97255631817423e-07
562,0,1.16331742851343e-08
563,0,0.00208501668651577
564,0,0.0437771288210741
565,0,0.0530048170373995
566,0,0.0518613499985461
567,0,0.0286144909091193
568,0,0.0166258206624408
569,0,0.00576684677811461
570,0,0.00147417421937459
571,0,1.250605216321e-07
602,0,1.60576847827247e-08
603,0,0.00232389262281874
604,0,0.0362481937282613
605,0,0.0580805365431107
606,0,0.0423356438696609
607,0,0.0316985556791639
608,0,0.0136265225580549
609,0,0.0061984512923445
610,0,0.000624566164308919
611,0,3.51555248655321e-08
643,0,0.00116369097293295
644,0,0.0324666250632844
645,0,0.0342598063383804
646,0,0.0397630553772032
647,0,0.0209510148639291
648,0,0.0124796872100357
649,0,0.00401967344406169
650,0,0.000269958900510388
683,0,1.32124610510398e-05
684,0,0.0015956896953596
685,0,0.0262543250594446
686,0,0.0170588393818282
687,0,0.0153866023371838
688,0,0.00544075978677364
689,0,0.000836253664795876
690,0,1.59042146956792e-05
725,0,0.000109193873292191
726,0,0.0056672569551774
727,0,0.00023200175629335
728,0,5.48696535133022e-06
365,10,4.80665920722341e-06
366,10,3.94172188526499e-06
367,10,5.40080781414433e-06
368,10,2.40287525834603e-06
403,10,2.62822271077019e-11
404,10,9.57405234971606e-07
405,10,0.00380153171712603
406,10,0.00938646065470307
407,10,0.00513344841951006
408,10,0.00292969846275815
409,10,4.42617898862627e-07
410,10,2.59453735224241e-11
443,10,3.75028880546612e-08
444,10,0.00232697949568452
445,10,0.0213758745646836
446,10,0.01631507325042
447,10,0.0147896402133587
448,10,0.00607746554460649
449,10,0.00150958498873829
450,10,1.58046279031065e-08
482,10,8.38496129557066e-11
483,10,5.17135166264713e-05
484,10,0.0257528186719159
485,10,0.0301067319204892
486,10,0.0349039629429778
487,10,0.0191577752571366
488,10,0.0114871950728321
489,10,0.00386326065156382
490,10,0.000112124164443958
491,10,1.09037264936316e-09
522,10,1.3808241373342e-10
523,10,0.00107188841776531
524,10,0.0318793849309145
525,10,0.0543163901300206
526,10,0.0401014821336195
527,10,0.0297031513739944
528,10,0.0128314439821484
529,10,0.00567717472975731
530,10,0.00137243310463438
531,10,3.81288282435626e-08
562,10,3.83828951313217e-10
563,10,0.00109465360222172
564,10,0.0443473227491084
565,10,0.0550744347383245
566,10,0.05299656280536
567,10,0.0287845235787123
568,10,0.0163783304593598
569,10,0.00552863445237263
570,10,0.00122024312878513
571,10,6.71550924185255e-09
602,10,5.36491799487486e-10
603,10,0.00121696418923404
604,10,0.036888448421847
605,10,0.0602153525641522
606,10,0.0433787018691916
607,10,0.0318596596619544
608,10,0.0134508414910575
609,10,0.00590774205551968
610,10,0.000435150526415172
611,10,1.63888012181446e-09
643,10,0.000597260595912318
644,10,0.0323209796145252
645,10,0.0351399748976726
646,10,0.0406445846812171
647,10,0.0210934818416988
648,10,0.012228525823533
649,10,0.00375771903899325
650,10,0.000152877943744063
683,10,5.83865797940234e-07
684,10,0.000970571193738602
685,10,0.0261886440274329
686,10,0.0165837729997584
687,10,0.0149452875117649
688,10,0.00503398466416012
689,10,0.000579557045616309
690,10,2.04830793641035e-06
725,10,2.08885049538969e-05
726,10,0.00484238300361424
727,10,6.62099673831614e-05
728,10,3.55701616492076e-07
365,20,1.59925499327834e-06
366,20,1.94442280819481e-06
367,20,2.68689001108582e-06
368,20,7.94275709781807e-07
403,20,2.04754812560384e-11
404,20,5.67861959629488e-07
405,20,0.0034676628419874
406,20,0.00890302016566957
407,20,0.00479715039332254
408,20,0.00263880140508225
409,20,2.20754593046586e-07
410,20,2.16886102055482e-11
443,20,3.50958930377257e-08
444,20,0.00184188059074198
445,20,0.0211868635941007
446,20,0.016411862942769
447,20,0.0146858489943521
448,20,0.00577210188690861
449,20,0.00126634407101953
450,20,1.30099849191842e-08
482,20,4.31390896431936e-11
483,20,2.09733805102474e-05
484,20,0.0252854589962229
485,20,0.0306209388810761
486,20,0.0354583725885542
487,20,0.0191524564542763
488,20,0.0111989266344599
489,20,0.00359502297342151
490,20,6.09193111901364e-05
491,20,9.20611870394125e-10
522,20,6.14833406969527e-11
523,20,0.000621054551825739
524,20,0.0316302280670275
525,20,0.0560377250921279
526,20,0.0409554040543244
527,20,0.0297637030719118
528,20,0.0125982770039823
529,20,0.00531780483966414
530,20,0.00119706729397328
531,20,2.17421469144954e-08
562,20,1.99662596449739e-10
563,20,0.000642645452201588
564,20,0.0443525447637607
565,20,0.0571137466723454
566,20,0.0541406238524811
567,20,0.0289247631914281
568,20,0.0160869736423576
569,20,0.00524177851315762
570,20,0.00101555587048457
571,20,5.15147610179285e-09
602,20,2.77906757595622e-10
603,20,0.000712204849773204
604,20,0.0370396553346762
605,20,0.0622955492258109
606,20,0.0444165089260538
607,20,0.0319788552618612
608,20,0.0132333014456389
609,20,0.00555466445646537
610,20,0.000311260743840072
611,20,1.16217937144355e-09
643,20,0.000328885375463738
644,20,0.0319994593834393
645,20,0.0357155746173115
646,20,0.0414391623703721
647,20,0.0211382743174583
648,20,0.0118668977401753
649,20,0.00347073790855405
650,20,9.01347202039064e-05
683,20,4.42131596537192e-07
684,20,0.000606515674441686
685,20,0.0260481422105067
686,20,0.0160050998024913
687,20,0.0144704242975555
688,20,0.00463696517757723
689,20,0.00040594979201192
690,20,6.52313443203221e-07
725,20,7.64245442662619e-06
726,20,0.00418555917702466
727,20,2.88225357474595e-05
728,20,2.64550637697488e-07
365,30,1.23346392177461e-06
366,30,1.66336798264727e-06
367,30,2.31959273077328e-06
368,30,6.09709617860012e-07
403,30,1.62100427276734e-11
404,30,5.49858738853851e-07
405,30,0.00316116119248641
406,30,0.00846079300275151
407,30,0.00448858409198907
408,30,0.00237516543396793
409,30,2.01316204227772e-07
410,30,1.80890922705538e-11
443,30,3.44805457669968e-08
444,30,0.00149100283301523
445,30,0.0209884491155248
446,30,0.0164297596371459
447,30,0.0145088432231324
448,30,0.00547111257916461
449,30,0.00106425508467077
450,30,1.20139150596897e-08
482,30,2.50439774986384e-11
483,30,1.50812951602329e-05
484,30,0.0248203243826478
485,30,0.0310016740658876
486,30,0.0359674812012513
487,30,0.0191040427954529
488,30,0.0108563964819115
489,30,0.00333465548927048
490,30,3.69359754300232e-05
491,30,7.96344189706897e-10
522,30,3.47485797791035e-11
523,30,0.000417156858073216
524,30,0.0313720021386977
525,30,0.0576754882684915
526,30,0.0417917973270881
527,30,0.0297813630759525
528,30,0.0123267557279029
529,30,0.00494228270043291
530,30,0.00104420560151994
531,30,1.62806006790996e-08
562,30,1.16501323596664e-10
563,30,0.000435608974503541
564,30,0.0442217437353998
565,30,0.0590920409368562
566,30,0.055281086740307
567,30,0.0290290172996417
568,30,0.0157439121007355
569,30,0.00492966712837965
570,30,0.000849461732228701
571,30,4.15044748536619e-09
602,30,1.58433988199738e-10
603,30,0.000481090032761349
604,30,0.0370454184791559
605,30,0.0642936472125219
606,30,0.045426088248939
607,30,0.0320427421519663
608,30,0.0129686540108174
609,30,0.00517622561759738
610,30,0.00022932317725554
611,30,8.72235142458536e-10
643,30,0.000200485703575419
644,30,0.0316674499643953
645,30,0.0361065451490047
646,30,0.0421434467923371
647,30,0.0210891316359662
648,30,0.0114325589844797
649,30,0.00318435039380059
650,30,5.60515240002402e-05
683,30,4.36913165896786e-07
684,30,0.000398857648350298
685,30,0.0258551112293254
686,30,0.0154610976550687
687,30,0.0139789384963978
688,30,0.0042707150026869
689,30,0.000289327301043423
690,30,4.78143536710766e-07
725,30,5.18462546742448e-06
726,30,0.003660612373429
727,30,1.98455378953793e-05
728,30,2.31495676679939e-07
365,40,1.1434339559679e-06
366,40,1.52326538851471e-06
367,40,2.14397244829808e-06
368,40,5.56885537879674e-07
403,40,1.31241552569957e-11
404,40,5.43921233627371e-07
405,40,0.00288338613427581
406,40,0.00805762445311678
407,40,0.00420576189912422
408,40,0.00213697537742102
409,40,1.89556969223637e-07
410,40,1.51081721512102e-11
443,40,3.38894066164538e-08
444,40,0.00123704117921414
445,40,0.0207841144550598
446,40,0.0163789989067657
447,40,0.0142693017295868
448,40,0.00517528898458948
449,40,0.000898019318777305
450,40,1.10695478924974e-08
482,40,1.68567457861641e-11
483,40,1.33906409516971e-05
484,40,0.0244071226650927
485,40,0.031292595028979
486,40,0.0364249616598057
487,40,0.0190103933677051
488,40,0.0104701671643662
489,40,0.00308312301923868
490,40,2.5155395946709e-05
491,40,6.88543373399443e-10
522,40,2.37328118748379e-11
523,40,0.000324319110995406
524,40,0.0311837218901803
525,40,0.0592357281146993
526,40,0.0425981316165603
527,40,0.0297482279782856
528,40,0.0120178288147249
529,40,0.00456879752733976
530,40,0.000910398343801331
531,40,1.28218850932188e-08
562,40,7.8638465722332e-11
563,40,0.000340556373865233
564,40,0.0441389043164078
565,40,0.0610119229216731
566,40,0.0564038006196916
567,40,0.0290901061012633
568,40,0.0153485436375796
569,40,0.00460699131120509
570,40,0.000713558830197931
571,40,3.40460860933442e-09
602,40,1.02428076649192e-10
603,40,0.000374817348728696
604,40,0.0370580432970464
605,40,0.0662127566595559
606,40,0.0463905530885731
607,40,0.0320412432069117
608,40,0.0126569209880564
609,40,0.00479252948331665
610,40,0.000174278213704194
611,40,6.78883431892704e-10
643,40,0.000138484373772221
644,40,0.0313879645420919
645,40,0.0363957968091924
646,40,0.0427555750592401
647,40,0.0209567216894441
648,40,0.0109521265531859
649,40,0.00290723412530591
650,40,3.7154191164219e-05
683,40,4.33089785498583e-07
684,40,0.000281478060212449
685,40,0.0256295909207917
686,40,0.0149678138000942
687,40,0.0134791714148914
688,40,0.00393550699856254
689,40,0.000211091400571412
690,40,4.24077085889001e-07
725,40,4.45101714822866e-06
726,40,0.00323930176973092
727,40,1.72079825083793e-05
728,40,2.07112543313473e-07
365,50,1.0843958768734e-06
366,50,1.40483527265808e-06
367,50,1.9959251022387e-06
368,50,5.18887369493111e-07
403,50,1.08901568540004e-11
404,50,5.38520995011742e-07
405,50,0.0026334553800912
406,50,0.00768798880011858
407,50,0.00394507700870216
408,50,0.00192202663537982
409,50,1.78377493579849e-07
410,50,1.26632349263579e-11
443,50,3.33702510841589e-08
444,50,0.00105229112732421
445,50,0.0205777109933014
446,50,0.0162694896989684
447,50,0.0139766298661746
448,50,0.00488509679539453
449,50,0.000761531894562517
450,50,1.0161940032276e-08
482,50,1.31335171490055e-11
483,50,1.25759750438011e-05
484,50,0.0240632928833537
485,50,0.0315260940010085
